joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.157091,-0.157862,-0.227568,-0.134571,0.024919,0.062213,-0.001535,-0.781692,0.201686,0.267117,0.186160,-0.236902,0.013794,-0.321009,-0.144722,0.243110,-0.277989,-0.006144,-0.201496,-0.790374,0.551829,1.184023,0.986487,-0.045008,0.322415,0.019317,-0.084320,0.143487,-0.189874
0.166264,-0.168245,-0.225057,-0.139928,0.011460,0.052490,-0.011617,-0.788483,0.202139,0.240104,0.207677,-0.238498,0.012626,-0.317393,-0.152644,0.244196,-0.274280,0.015294,-0.209131,-0.784074,0.558397,1.176095,0.989247,-0.043483,0.324494,0.017440,-0.084955,0.146805,-0.187695
0.173546,-0.178244,-0.222492,-0.144978,-0.001655,0.042170,-0.018997,-0.793640,0.202110,0.218247,0.228926,-0.238606,0.011183,-0.315009,-0.160086,0.244878,-0.270560,0.033515,-0.216405,-0.778181,0.564541,1.168703,0.990554,-0.040737,0.325204,0.016660,-0.085087,0.149593,-0.186496
0.179883,-0.188053,-0.219900,-0.149875,-0.014599,0.031551,-0.025026,-0.797981,0.201840,0.198967,0.250041,-0.237970,0.009603,-0.313243,-0.167288,0.245357,-0.266835,0.050127,-0.223500,-0.772491,0.570474,1.161579,0.991135,-0.037380,0.325231,0.016428,-0.084967,0.152118,-0.185786
0.184865,-0.195420,-0.218408,-0.154728,-0.026880,0.020097,-0.030985,-0.801359,0.202490,0.185986,0.269252,-0.235569,0.008505,-0.313224,-0.173944,0.245301,-0.263194,0.059684,-0.229491,-0.768495,0.573552,1.156499,0.987812,-0.036206,0.320879,0.015375,-0.084716,0.154864,-0.186701
0.189958,-0.201939,-0.216901,-0.159949,-0.039111,0.008268,-0.036153,-0.803909,0.203638,0.174139,0.287557,-0.232821,0.007644,-0.312840,-0.180216,0.244904,-0.259717,0.068546,-0.234587,-0.764412,0.575756,1.152496,0.983394,-0.035113,0.316747,0.014375,-0.084396,0.157414,-0.187761
0.195270,-0.206763,-0.215364,-0.165903,-0.051241,-0.004311,-0.039740,-0.804804,0.205786,0.164561,0.304053,-0.229380,0.007254,-0.311724,-0.185719,0.243822,-0.256568,0.076019,-0.237895,-0.760157,0.576214,1.150648,0.976784,-0.034182,0.313054,0.013479,-0.083939,0.159568,-0.189111
0.198724,-0.209866,-0.212483,-0.172199,-0.060531,-0.016044,-0.038503,-0.803471,0.207540,0.158624,0.314303,-0.224782,0.006604,-0.310457,-0.187057,0.242032,-0.254819,0.087864,-0.236662,-0.757363,0.579082,1.151041,0.970849,-0.034925,0.308484,0.012502,-0.085153,0.159795,-0.191440
0.201250,-0.212110,-0.208930,-0.178666,-0.068400,-0.027352,-0.034854,-0.801024,0.209097,0.154508,0.321430,-0.219606,0.005823,-0.309115,-0.186312,0.239887,-0.253770,0.101896,-0.233160,-0.755299,0.583156,1.152555,0.965252,-0.036506,0.303476,0.011485,-0.087202,0.159058,-0.194259
0.200893,-0.215656,-0.205282,-0.184628,-0.073009,-0.036285,-0.025767,-0.795655,0.209800,0.152215,0.324628,-0.214378,0.002649,-0.308213,-0.180094,0.237129,-0.254452,0.117622,-0.223474,-0.759759,0.589564,1.158404,0.961304,-0.035485,0.298670,0.012246,-0.087364,0.154518,-0.194120
