joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.405028,0.661014,0.581458,-1.640114,1.137326,1.009403,0.156623,-0.469993,-0.705938,0.064514,-0.083721,0.168737,-0.279309,-0.158580,0.163540,-0.202471,0.090171,-0.046660,0.199671,-0.015099,0.147113,-0.162717,-0.064714,0.002289,0.075715,-0.101566,0.012472,0.001380,-0.032074
0.229295,0.679240,-0.069153,-1.262318,1.072575,1.617150,0.084126,-0.511777,-0.724082,0.244137,-0.196798,0.146964,-0.255024,-0.197979,0.142637,-0.225450,0.131993,-0.163624,0.099653,0.076908,0.163296,-0.175088,-0.064685,0.007484,-0.023224,-0.061024,-0.016268,-0.042653,-0.079206
0.270341,0.754695,-0.254003,-1.185449,0.922386,0.819158,0.102349,-0.424257,-0.605688,0.214318,-0.172884,0.104781,-0.141001,-0.142507,0.113750,-0.192826,0.149365,-0.174796,-0.005993,0.137638,0.175667,-0.190528,-0.086516,0.014683,-0.013630,-0.015246,0.003093,-0.040203,-0.083791
0.290864,0.792422,-0.346429,-1.147015,0.847292,0.420162,0.111460,-0.380497,-0.546490,0.199408,-0.160928,0.083689,-0.083990,-0.114770,0.099306,-0.176514,0.158051,-0.180382,-0.058815,0.168003,0.181852,-0.198247,-0.097432,0.018282,-0.008833,0.007643,0.012774,-0.038978,-0.086083
0.160277,0.983743,-1.124511,-0.546158,0.000254,0.105232,0.146472,-0.251594,-0.400589,0.104724,-0.103002,0.151817,-0.010088,-0.043130,0.038963,-0.057716,0.170106,-0.118200,-0.196095,0.088278,0.070628,-0.045111,-0.126277,0.044704,0.030220,0.114380,0.031491,-0.012943,0.034594
0.084154,1.040027,-1.372829,-0.214302,-0.205403,0.123079,0.151191,-0.233840,-0.394046,0.108347,-0.112080,0.147937,-0.002329,-0.036951,0.030416,-0.027954,0.169426,-0.077246,-0.216213,0.077553,0.053246,-0.050823,-0.115677,0.055467,0.012940,0.125310,-0.020756,0.013597,0.044859
-0.068091,1.152594,-1.869466,0.449409,-0.616717,0.158772,0.160628,-0.198333,-0.380959,0.115593,-0.130236,0.140176,0.013190,-0.024592,0.013323,0.031568,0.168066,0.004660,-0.256450,0.056103,0.018482,-0.062247,-0.094476,0.076991,-0.021619,0.147171,-0.125251,0.066675,0.065389
-0.159283,1.155905,-1.987706,0.946112,-0.639920,0.021672,0.133808,-0.190540,-0.308460,0.086261,-0.106523,0.165175,0.035232,-0.044878,-0.039849,0.067860,0.144208,0.054164,-0.206689,-0.002864,-0.002414,0.017116,-0.104607,0.088266,0.013255,0.132469,-0.016059,0.016689,0.026084
-0.204879,1.157560,-2.046827,1.194464,-0.651521,-0.046877,0.120397,-0.186643,-0.272210,0.071596,-0.094667,0.177675,0.046253,-0.055021,-0.066435,0.086005,0.132279,0.078916,-0.181809,-0.032347,-0.012862,0.056798,-0.109672,0.093903,0.030692,0.125118,0.038537,-0.008304,0.006432
-0.342548,1.132438,-2.009858,1.806243,-0.702045,0.092091,-0.026536,-0.198737,-0.212709,0.124363,-0.106869,0.224542,0.072689,-0.068450,-0.165424,0.064996,0.087115,0.095610,-0.042935,0.026740,-0.008942,-0.034431,-0.137251,0.092364,0.068611,0.077614,0.024951,0.071306,0.021397
-0.313663,1.112096,-1.965737,1.911871,-0.736540,0.206857,-0.030816,-0.195076,-0.183877,0.136224,-0.103856,0.224808,0.074390,-0.059811,-0.152675,0.055960,0.061800,0.110224,0.006158,-0.000507,0.019933,-0.036693,-0.131619,0.070590,0.055670,0.036274,0.013547,0.029026,0.008009
-0.255893,1.071413,-1.877496,2.123128,-0.805528,0.436391,-0.039376,-0.187752,-0.126212,0.159945,-0.097829,0.225340,0.077793,-0.042533,-0.127175,0.037888,0.011169,0.139452,0.104345,-0.055001,0.077681,-0.041218,-0.120356,0.027043,0.029787,-0.046406,-0.009260,-0.055533,-0.018767
-0.082249,0.977166,-1.760384,2.062467,-0.785593,0.522842,0.013923,-0.198861,-0.078053,0.090021,-0.071417,0.239744,0.088237,-0.053132,-0.113729,0.058858,-0.006542,0.144319,0.154723,-0.007750,0.066904,-0.080642,-0.137016,0.027759,0.069603,-0.071931,0.003120,-0.012962,-0.011832
0.004573,0.930043,-1.701828,2.032136,-0.775625,0.566067,0.040573,-0.204415,-0.053974,0.055058,-0.058211,0.246947,0.093459,-0.058432,-0.107006,0.069344,-0.015397,0.146753,0.179912,0.015876,0.061515,-0.100354,-0.145345,0.028117,0.089511,-0.084693,0.009310,0.008324,-0.008364
0.190492,0.767842,-1.558307,1.673813,-0.699123,0.565995,0.057259,-0.171383,0.005392,-0.117601,0.041374,0.276417,0.075503,-0.013071,-0.180949,0.055656,-0.056861,0.052965,0.287232,-0.063820,0.089447,-0.143419,-0.118323,-0.001017,0.161372,-0.083728,0.032481,-0.049178,-0.071198
