joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.300871,-0.768546,-0.568042,0.585614,-0.450575,-0.721597,0.915987,0.168324,0.488184,0.035161,-0.831638,0.079799,0.480594,0.192336,0.070166,-0.312448,-0.312448,0.355811,0.241880,0.007149,0.167926,0.135057,-0.588999,-0.433312,0.514484,0.347527,0.010908,-0.023475,-0.198059
-1.210999,-0.532664,-0.109389,0.229422,-0.341668,-0.491310,0.908596,0.151813,0.580985,0.034026,-0.812617,0.090646,0.562103,0.158347,0.061212,-0.279611,-0.305013,0.407843,0.231727,-0.051356,0.200267,0.013658,-0.629767,-0.427856,0.529395,0.518051,0.014061,0.106896,-0.192636
-0.918403,0.169550,0.651453,-0.870470,-0.543161,-0.227137,0.908949,0.254929,0.679908,0.033294,-0.693563,-0.191162,0.597061,0.225901,0.121983,-0.113829,-0.125842,0.235855,-0.050204,-0.156954,0.066464,-0.151348,-0.761285,-0.357809,0.588593,0.798116,-0.130773,0.309172,-0.013461
-0.893203,0.297113,0.678135,-1.156214,-0.512641,-0.226719,0.887175,0.301284,0.690902,0.033836,-0.642071,-0.331750,0.563138,0.257876,0.120046,-0.045266,-0.052412,0.178638,-0.136213,-0.123863,-0.000360,-0.118452,-0.774831,-0.322453,0.582997,0.796861,-0.198902,0.345457,0.030955
-0.842803,0.552239,0.731498,-1.727704,-0.451602,-0.225884,0.843626,0.393994,0.712890,0.034921,-0.539087,-0.612925,0.495292,0.321824,0.116172,0.091862,0.094447,0.064205,-0.308232,-0.057682,-0.134009,-0.052661,-0.801923,-0.251740,0.571805,0.794351,-0.335162,0.418027,0.119785
-0.877671,0.596016,0.634631,-2.137748,-0.174053,-0.008183,0.807857,0.378059,0.652996,0.035437,-0.519473,-0.648588,0.435355,0.300751,0.098414,0.142262,0.172880,0.045399,-0.265712,-0.051575,-0.183255,0.039534,-0.711530,-0.202581,0.507571,0.554737,-0.281433,0.426968,0.156028
-0.895105,0.617905,0.586198,-2.342770,-0.035279,0.100667,0.789973,0.370091,0.623049,0.035694,-0.509666,-0.666419,0.405387,0.290215,0.089534,0.167462,0.212097,0.035996,-0.244451,-0.048521,-0.207877,0.085631,-0.666334,-0.178002,0.475455,0.434931,-0.254569,0.431438,0.174149
-0.938857,0.427551,0.312488,-2.776126,0.549574,0.317641,0.773571,0.255225,0.446882,0.036710,-0.610956,-0.439885,0.207300,0.212836,0.053050,0.245074,0.216937,0.128196,-0.021638,-0.189713,-0.100087,0.132918,-0.491664,-0.111274,0.463772,0.080051,-0.402261,0.203002,0.074450
-0.962986,0.222165,-0.014593,-2.899833,0.686029,0.302427,0.771567,0.231927,0.384774,0.036303,-0.641044,-0.368597,0.151355,0.200315,0.029083,0.243959,0.192236,0.150793,0.077807,-0.116002,-0.057955,0.078559,-0.424805,-0.097423,0.426067,-0.017389,-0.238777,0.065292,0.039058
-1.011246,-0.188608,-0.668755,-3.147247,0.958938,0.272001,0.767559,0.185331,0.260556,0.035488,-0.701221,-0.226021,0.039464,0.175273,-0.018851,0.241730,0.142833,0.195987,0.276698,0.031420,0.026308,-0.030158,-0.291087,-0.069720,0.350658,-0.212270,0.088193,-0.210127,-0.031726
-0.862080,-0.406628,-1.080841,-3.492583,1.160699,-0.334756,0.785488,0.169160,0.184400,0.034222,-0.718410,-0.180390,-0.021854,0.153653,-0.023380,0.219559,0.108926,0.191927,0.392943,0.285743,0.104721,-0.207806,-0.220296,-0.044847,0.328113,-0.326345,0.354987,-0.155474,-0.004683
-0.787497,-0.515639,-1.286884,-3.665251,1.261579,-0.638134,0.794452,0.161075,0.146322,0.033589,-0.727005,-0.157574,-0.052514,0.142843,-0.025645,0.208473,0.091972,0.189897,0.451065,0.412905,0.143927,-0.296630,-0.184900,-0.032411,0.316840,-0.383382,0.488384,-0.128148,0.008838
-0.652556,-0.571835,-1.449633,-3.729990,1.212541,-0.482477,0.781194,0.125430,0.156595,0.031128,-0.715115,-0.076567,-0.117089,0.117643,-0.002369,0.192688,0.046834,0.139537,0.495068,0.046028,0.065727,-0.117634,-0.186347,-0.018453,0.407676,-0.338711,0.412477,-0.120784,0.196138
-0.579722,-0.515305,-1.361142,-3.739092,1.261695,-0.468969,0.785773,0.111230,0.178131,0.030365,-0.713459,-0.066449,-0.089559,0.108161,0.006760,0.182272,0.036639,0.091077,0.474402,0.144404,0.066447,-0.123319,-0.174764,-0.013812,0.401997,-0.315946,0.322229,-0.079863,0.149727
-0.434053,-0.402245,-1.184158,-3.757297,1.360003,-0.441953,0.794931,0.082829,0.221204,0.028837,-0.710147,-0.046213,-0.034497,0.089195,0.025017,0.161439,0.016249,-0.005845,0.433071,0.341156,0.067889,-0.134688,-0.151598,-0.004531,0.390639,-0.270417,0.141733,0.001981,0.056904
-0.278540,-0.177938,-0.643364,-3.714425,1.367134,-0.351479,0.788584,0.090617,0.282572,0.028297,-0.697195,-0.097195,0.019029,0.097357,0.026423,0.174382,0.015606,-0.039549,0.329034,0.284211,0.042909,-0.145956,-0.111662,0.021523,0.294034,-0.149411,0.048053,-0.043502,0.053788
-0.200784,-0.065785,-0.372966,-3.692989,1.370700,-0.306243,0.785410,0.094511,0.313257,0.028027,-0.690719,-0.122687,0.045792,0.101438,0.027126,0.180854,0.015285,-0.056401,0.277015,0.255738,0.030419,-0.151590,-0.091694,0.034550,0.245731,-0.088908,0.001213,-0.066243,0.052230
0.187150,0.139063,0.500840,-3.876926,1.505526,-0.228483,0.783762,0.098315,0.398446,0.020518,-0.717027,0.027650,0.185818,0.094531,-0.012227,0.157663,0.025337,-0.078909,0.144805,0.266343,0.027999,-0.233399,-0.006079,0.068974,0.115792,0.033340,-0.130772,0.090002,0.107729
-0.242366,0.077124,0.571008,-2.688077,0.836216,-0.195466,0.819201,0.083710,0.425484,0.022633,-0.743670,0.006751,0.181304,0.085705,0.006236,0.148734,0.030327,-0.110011,0.109059,0.226040,0.018843,-0.179222,0.021731,0.085382,0.064769,0.085835,-0.167050,0.053389,0.067810
-1.101398,-0.046752,0.711343,-0.310380,-0.502405,-0.129433,0.890081,0.054499,0.479562,0.026865,-0.796956,-0.035048,0.172277,0.068053,0.043162,0.130877,0.040306,-0.172216,0.037565,0.145434,0.000531,-0.070866,0.077352,0.118199,-0.037277,0.190827,-0.239604,-0.019837,-0.012028
-0.965447,-0.091518,0.746792,-0.132495,-0.500443,-0.154373,0.890346,0.003577,0.483416,0.027655,-0.793585,-0.042465,0.217832,0.041845,0.017400,0.085701,0.042528,-0.117573,0.036273,0.006676,-0.019361,-0.092223,0.140688,0.120519,-0.071681,0.258521,-0.153754,-0.032653,-0.035486
-0.897471,-0.113901,0.764517,-0.043552,-0.499462,-0.166843,0.890478,-0.021884,0.485343,0.028050,-0.791900,-0.046174,0.240610,0.028741,0.004519,0.063113,0.043639,-0.090251,0.035627,-0.062703,-0.029306,-0.102901,0.172357,0.121678,-0.088883,0.292368,-0.110829,-0.039061,-0.047214
-0.611973,-0.255653,0.321908,-0.006938,-0.186102,-0.072754,0.820113,-0.146727,0.584326,0.029266,-0.716681,0.037700,0.283927,-0.063353,-0.032442,0.004001,0.022418,0.012659,0.065264,0.275134,-0.036706,-0.096881,0.236781,0.077344,-0.005492,0.216190,-0.387080,0.032645,0.049312
-0.527600,-0.298810,0.084297,-0.005937,-0.141977,-0.022297,0.793030,-0.173557,0.602742,0.027366,-0.674168,0.086410,0.283089,-0.095165,-0.057367,0.000975,0.021558,0.046007,0.066230,0.160082,-0.017021,-0.027798,0.241368,0.084895,0.034442,0.230518,-0.382108,0.036269,0.044201
-0.358854,-0.385124,-0.390924,-0.003935,-0.053729,0.078618,0.738865,-0.227217,0.639573,0.023566,-0.589143,0.183829,0.281414,-0.158790,-0.107217,-0.005076,0.019839,0.112704,0.068164,-0.070022,0.022350,0.110368,0.250542,0.099997,0.114309,0.259175,-0.372164,0.043517,0.033981
-0.160186,-0.385639,-0.742460,0.004165,-0.114265,0.116670,0.694401,-0.230879,0.791639,0.039236,-0.464182,0.197690,0.309673,-0.191001,-0.123262,0.020240,0.014709,0.229286,0.086737,0.081692,0.008426,0.023808,0.261486,0.090890,0.207391,0.198216,-0.296476,0.027629,0.070909
-0.060852,-0.385897,-0.918228,0.008216,-0.144533,0.135697,0.672169,-0.232710,0.867671,0.047071,-0.401701,0.204621,0.323802,-0.207106,-0.131284,0.032898,0.012144,0.287577,0.096023,0.157549,0.001464,-0.019472,0.266958,0.086337,0.253932,0.167736,-0.258632,0.019686,0.089373
0.404788,-0.201858,-0.940549,0.023445,-0.432648,-0.110301,0.718583,-0.152752,1.142517,0.047236,0.002277,0.250456,0.298855,-0.130093,-0.120332,0.193352,-0.008853,0.325585,0.070469,0.253867,0.003372,-0.009715,0.290282,0.093362,0.337560,0.193917,-0.384388,-0.038295,0.061509
0.537397,-0.537101,-1.022703,0.007171,0.210198,0.095186,0.570375,-0.471076,1.049171,0.334725,-0.001827,0.290614,0.201496,-0.431720,-0.111454,0.179107,-0.015214,0.311202,0.098236,0.106545,0.000374,0.041100,0.276196,0.099261,0.358155,0.147005,-0.251939,0.004782,-0.016317
0.802614,-1.207585,-1.187012,-0.025376,1.495890,0.506159,0.273961,-1.107723,0.862479,0.909703,-0.010036,0.370930,0.006778,-1.034975,-0.093697,0.150617,-0.027936,0.282437,0.153771,-0.188100,-0.005623,0.142730,0.248024,0.111060,0.399346,0.053183,0.012959,0.090938,-0.171968
