joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.031271,-0.034389,-0.017177,0.008189,0.013878,-0.038610,0.002066,-0.000722,0.000000,-0.015796,-0.023038,-0.061208,-0.047824,0.008374,0.009375,0.041433,-0.040260,0.005511,-0.009752,-0.005579,-0.028678,0.003771,-0.038170,0.084017,-0.214157,-0.162576,0.088767,-0.057225,0.181698
-0.017724,-0.018336,-0.003978,0.025816,0.019588,-0.018793,0.011016,0.008275,0.000000,0.008347,-0.013289,-0.035074,-0.051831,-0.017033,0.005581,0.023846,-0.026527,0.011714,-0.007779,0.008514,0.013312,-0.015223,0.064707,0.052903,-0.148686,-0.070600,-0.158992,0.067432,-0.002637
-0.026093,-0.025965,-0.007199,0.019740,0.017593,-0.020181,0.005346,0.005348,0.000000,0.012991,-0.004274,-0.029563,-0.047345,-0.016202,0.000134,0.026385,-0.028067,-0.003524,0.005376,0.021641,0.015742,-0.022811,0.039552,0.047622,-0.236228,-0.046673,-0.099715,0.029199,0.062467
-0.042830,-0.041224,-0.013642,0.007588,0.013602,-0.022955,-0.005992,-0.000505,0.000000,0.022280,0.013758,-0.018541,-0.038372,-0.014539,-0.010761,0.031465,-0.031147,-0.033999,0.031684,0.047894,0.020602,-0.037986,-0.010757,0.037060,-0.411312,0.001180,0.018840,-0.047267,0.192676
-0.041623,-0.033969,-0.034064,-0.012614,-0.012289,-0.024559,-0.003669,0.002906,0.000000,0.041847,0.033680,-0.001991,-0.033442,-0.023785,-0.024792,0.026481,-0.025802,0.017736,0.011780,0.018303,0.039798,-0.020898,0.001392,0.067718,-0.247316,-0.046269,-0.065794,0.070746,0.116556
-0.041020,-0.030341,-0.044275,-0.022714,-0.025235,-0.025361,-0.002507,0.004612,0.000000,0.051631,0.043641,0.006284,-0.030978,-0.028407,-0.031807,0.023988,-0.023129,0.043603,0.001827,0.003508,0.049396,-0.012354,0.007467,0.083047,-0.165318,-0.069993,-0.108111,0.129753,0.078496
-0.056434,-0.042783,-0.008080,0.008580,0.005387,0.000623,-0.022563,-0.009961,0.000000,0.071025,0.066297,0.012760,-0.026667,-0.020454,-0.034443,0.008250,-0.014555,-0.019999,-0.003747,0.008885,0.041254,-0.024743,0.018340,0.044020,-0.029020,-0.027882,-0.132798,0.046213,0.038908
-0.052718,-0.040697,-0.004396,0.006177,0.006136,-0.001197,-0.020526,-0.005477,0.000000,0.079343,0.069023,0.014796,-0.023316,-0.033731,-0.035596,0.008448,-0.015666,-0.005296,0.001832,0.004567,0.044569,-0.022428,0.010681,0.030930,-0.085344,-0.018240,-0.109446,0.030913,0.024140
-0.045286,-0.036525,0.002972,0.001372,0.007634,-0.004837,-0.016452,0.003493,0.000000,0.095980,0.074476,0.018867,-0.016615,-0.060287,-0.037901,0.008843,-0.017889,0.024110,0.012988,-0.004070,0.051198,-0.017797,-0.004637,0.004750,-0.197992,0.001044,-0.062742,0.000312,-0.005396
-0.050582,-0.045425,0.008374,0.008894,0.010175,-0.008058,-0.016227,0.000875,0.000000,0.095675,0.080556,0.013655,-0.014279,-0.045377,-0.034470,0.008945,-0.015698,0.002275,0.002257,-0.009140,0.032237,0.014151,-0.011876,0.008345,-0.233653,-0.003244,-0.028240,0.009986,0.014960
