joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.309525,0.110980,-0.051712,0.184418,0.039570,0.194689,-0.113515,-0.145065,0.196414,0.325017,0.121688,0.075535,-0.246920,-0.065770,-0.213352,0.290600,-0.304984,-0.159110,0.021758,-0.461110,0.426233,0.919118,0.949804,0.087698,-0.094157,-0.001655,0.179099,-0.107131,0.029857
-0.313541,0.126688,-0.050796,0.183102,0.041461,0.196718,-0.120974,-0.138800,0.196956,0.251157,0.122249,0.079152,-0.248754,-0.038356,-0.227166,0.290905,-0.304293,-0.165235,0.019304,-0.462238,0.431148,0.924658,0.948026,0.092813,-0.094133,-0.001047,0.177774,-0.110163,0.030902
-0.309798,0.142364,-0.047080,0.185884,0.043427,0.198609,-0.110957,-0.130831,0.196712,0.173619,0.122659,0.082305,-0.248875,-0.008246,-0.241507,0.291412,-0.302914,-0.169804,0.019857,-0.463816,0.433464,0.927554,0.948693,0.098140,-0.096748,-0.000487,0.179574,-0.114831,0.033057
-0.314645,0.158748,-0.043454,0.187426,0.045101,0.200323,-0.099537,-0.122322,0.196836,0.119857,0.123112,0.085280,-0.248441,0.008479,-0.256380,0.292019,-0.301206,-0.173714,0.019992,-0.466016,0.434759,0.929736,0.950409,0.102660,-0.100089,-0.000110,0.180642,-0.118415,0.034413
-0.336673,0.176549,-0.040008,0.186491,0.046191,0.201684,-0.085310,-0.112730,0.197699,0.113650,0.123649,0.087897,-0.246894,-0.001569,-0.272319,0.292825,-0.298842,-0.176302,0.019291,-0.469460,0.434014,0.930487,0.954226,0.105569,-0.104881,-0.000099,0.180245,-0.119832,0.034172
-0.355982,0.194356,-0.035652,0.184661,0.046263,0.202521,-0.070374,-0.103062,0.198047,0.111000,0.124202,0.089612,-0.244080,-0.011578,-0.288191,0.293675,-0.296432,-0.179390,0.018442,-0.471812,0.432580,0.931212,0.959396,0.105703,-0.107956,-0.000487,0.179592,-0.121677,0.033463
-0.373931,0.212166,-0.030839,0.182383,0.045825,0.203096,-0.055084,-0.093355,0.198138,0.110129,0.124763,0.090874,-0.240633,-0.021568,-0.304029,0.294548,-0.293998,-0.182727,0.017518,-0.473617,0.430802,0.931925,0.965244,0.104449,-0.110173,-0.001073,0.178811,-0.123735,0.032518
-0.386171,0.228568,-0.025161,0.177270,0.042890,0.201828,-0.048646,-0.081669,0.197489,0.109990,0.125348,0.090954,-0.235897,-0.025290,-0.318363,0.294997,-0.292452,-0.184182,0.018272,-0.473364,0.430693,0.933230,0.969567,0.109951,-0.117914,-0.001807,0.179464,-0.125672,0.033504
-0.396723,0.244429,-0.019499,0.171293,0.039419,0.199925,-0.046960,-0.069614,0.196342,0.109871,0.125896,0.090973,-0.231070,-0.028129,-0.331846,0.295428,-0.290754,-0.184628,0.020000,-0.472444,0.431381,0.934555,0.974178,0.113153,-0.125557,-0.002147,0.180189,-0.126228,0.034388
-0.403900,0.259206,-0.013871,0.163591,0.034875,0.196749,-0.054778,-0.056822,0.194197,0.109793,0.126367,0.090872,-0.226059,-0.029204,-0.343629,0.295825,-0.288754,-0.183055,0.023677,-0.470189,0.433668,0.935918,0.979361,0.111752,-0.133000,-0.001700,0.181059,-0.124021,0.035068
-0.407104,0.273094,-0.007677,0.155878,0.030257,0.192929,-0.069627,-0.040990,0.191732,0.109876,0.127152,0.091277,-0.220829,-0.031489,-0.352913,0.296119,-0.286936,-0.180722,0.027631,-0.465604,0.437815,0.937653,0.983326,0.113386,-0.138929,-0.001532,0.181612,-0.123545,0.036486
-0.408321,0.286537,-0.001201,0.148160,0.025603,0.188787,-0.087992,-0.023636,0.189106,0.110040,0.128093,0.091934,-0.215490,-0.034380,-0.360947,0.296362,-0.285209,-0.178008,0.031723,-0.459852,0.442894,0.939573,0.986680,0.116537,-0.144102,-0.001502,0.182006,-0.123934,0.038274
-0.400225,0.300909,0.004776,0.144123,0.022548,0.186185,-0.106803,-0.000786,0.186700,0.110509,0.129038,0.095802,-0.209684,-0.043033,-0.360901,0.296185,-0.283342,-0.180214,0.036732,-0.453340,0.449645,0.940983,0.990559,0.121615,-0.151790,-0.001435,0.181240,-0.124129,0.039504
-0.389477,0.312317,0.008806,0.133381,0.013127,0.177551,-0.127257,0.020198,0.184471,0.110653,0.135732,0.099384,-0.204160,-0.038829,-0.360938,0.295880,-0.281357,-0.178310,0.042545,-0.447116,0.456808,0.942947,0.993499,0.123746,-0.156829,-0.001427,0.181335,-0.123307,0.039178
-0.373425,0.317796,0.008941,0.109229,-0.009028,0.156851,-0.150997,0.037447,0.182597,0.110145,0.153926,0.102396,-0.199200,-0.008911,-0.361138,0.295322,-0.279135,-0.168187,0.049963,-0.441468,0.464795,0.946023,0.994562,0.119984,-0.156569,-0.001540,0.183154,-0.120452,0.035738
-0.355392,0.305287,0.009069,0.088665,-0.031951,0.133880,-0.165166,0.059375,0.179854,0.108609,0.211278,0.106033,-0.193120,0.037519,-0.372958,0.294659,-0.276350,-0.172350,0.054222,-0.438531,0.470607,0.951603,0.996723,0.110374,-0.158062,-0.001256,0.182305,-0.115014,0.033909
-0.336368,0.283784,0.009192,0.069894,-0.055258,0.109773,-0.174550,0.083643,0.176677,0.106559,0.288209,0.109982,-0.186480,0.092205,-0.390587,0.293946,-0.273282,-0.183657,0.056902,-0.436950,0.475330,0.958435,0.999433,0.097841,-0.160432,-0.000775,0.180121,-0.108284,0.032884
-0.318246,0.255070,0.006711,0.058340,-0.074592,0.084585,-0.150654,0.100285,0.169231,0.106822,0.374113,0.106802,-0.172952,0.107918,-0.392606,0.295144,-0.266200,-0.192274,0.053449,-0.447968,0.464353,0.973893,1.003714,0.092938,-0.171937,0.000501,0.177247,-0.102092,0.024379
-0.298596,0.227018,0.002514,0.047720,-0.090793,0.061833,-0.131457,0.112232,0.163292,0.107570,0.462507,0.102960,-0.157466,0.120896,-0.386690,0.297007,-0.258270,-0.205827,0.044736,-0.460067,0.448821,0.988912,1.006670,0.094196,-0.185042,0.003036,0.175175,-0.099562,0.017440
