joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.497268,0.142787,0.259078,-0.046238,0.156888,0.059573,0.812379,-0.530781,0.089931,0.467916,0.297260,0.171596,-0.247965,0.110888,-0.376845,0.079558,-0.327735,0.209861,-0.015336,-0.629477,0.696905,1.254596,1.136604,-0.181996,0.048182,0.073681,-0.046679,-0.078607,-0.142244
-0.537195,0.145329,0.249301,-0.049493,0.154737,0.077952,0.733975,-0.551382,0.109771,0.497172,0.263482,0.145561,-0.240229,0.211565,-0.366175,0.084715,-0.340621,0.109140,-0.014077,-0.625478,0.661312,1.248893,1.123978,-0.185911,0.053261,0.071577,-0.048394,-0.046779,-0.155764
-0.561239,0.150687,0.243418,-0.066406,0.152584,0.096095,0.629728,-0.568336,0.129023,0.504029,0.232807,0.120762,-0.230052,0.263926,-0.352397,0.094288,-0.351028,-0.044770,-0.011377,-0.624762,0.636576,1.239167,1.113044,-0.181935,0.057285,0.070278,-0.048108,-0.011787,-0.159168
-0.577340,0.157454,0.239482,-0.090148,0.150430,0.114120,0.512559,-0.583466,0.147981,0.499686,0.203683,0.096582,-0.218654,0.292128,-0.337065,0.106070,-0.360196,-0.225275,-0.007957,-0.625686,0.617270,1.227430,1.102956,-0.174014,0.060783,0.069383,-0.046823,0.024786,-0.157515
-0.592828,0.150439,0.237091,-0.078266,0.129485,0.118669,0.468561,-0.597447,0.162848,0.551422,0.197343,0.077259,-0.210178,0.213836,-0.333758,0.122069,-0.367303,-0.247190,-0.004575,-0.618903,0.619905,1.207469,1.098825,-0.160333,0.064018,0.065505,-0.048350,0.053678,-0.147773
-0.606122,0.139991,0.234404,-0.058099,0.105794,0.120818,0.434313,-0.609095,0.175946,0.605100,0.193491,0.060229,-0.203315,0.138636,-0.331742,0.138514,-0.373652,-0.261389,-0.001562,-0.607766,0.626022,1.185277,1.096738,-0.149037,0.063711,0.060413,-0.048526,0.078143,-0.136451
-0.615025,0.122680,0.231121,-0.021363,0.076613,0.118165,0.419563,-0.616079,0.185504,0.662660,0.194615,0.047790,-0.199678,0.069625,-0.332307,0.155850,-0.378485,-0.260155,0.000712,-0.587921,0.639102,1.158625,1.098738,-0.142512,0.056318,0.052891,-0.045999,0.093751,-0.121971
-0.621471,0.099882,0.223762,0.029028,0.047898,0.117825,0.404147,-0.622458,0.192315,0.722397,0.205176,0.035827,-0.195938,0.008378,-0.328607,0.173639,-0.381088,-0.234131,0.008442,-0.569311,0.647930,1.133594,1.100891,-0.151090,0.039755,0.045001,-0.039522,0.099863,-0.108628
-0.626687,0.074342,0.214366,0.086248,0.019416,0.118643,0.388399,-0.628534,0.197752,0.783221,0.220454,0.024102,-0.192145,-0.048987,-0.322774,0.191655,-0.382575,-0.195712,0.018901,-0.551318,0.654633,1.109374,1.103121,-0.167221,0.018606,0.036927,-0.031072,0.101227,-0.095855
-0.612310,0.039979,0.202784,0.165054,-0.019079,0.118060,0.406243,-0.629336,0.200179,0.832263,0.262193,0.012227,-0.184884,-0.099981,-0.318873,0.208872,-0.381706,-0.137856,0.029122,-0.542904,0.656182,1.097430,1.106271,-0.188431,0.011363,0.028986,-0.026284,0.097177,-0.093147
-0.590309,0.007324,0.190903,0.244498,-0.059599,0.114973,0.430519,-0.628072,0.203088,0.874373,0.304520,0.000691,-0.176687,-0.149181,-0.315971,0.225415,-0.379702,-0.078093,0.039045,-0.536471,0.655770,1.089932,1.110672,-0.204763,0.010917,0.022734,-0.024120,0.095208,-0.091900
-0.553062,-0.021917,0.178423,0.325220,-0.104169,0.106878,0.467657,-0.622675,0.206962,0.902620,0.348024,-0.010167,-0.166621,-0.194792,-0.315066,0.240608,-0.375428,-0.014519,0.048374,-0.533998,0.651435,1.091330,1.117577,-0.211336,0.024062,0.019859,-0.027205,0.097402,-0.093574
-0.513981,-0.047688,0.163902,0.392895,-0.146934,0.097141,0.487938,-0.616700,0.209476,0.915747,0.387193,-0.019946,-0.155953,-0.233086,-0.313271,0.255097,-0.368857,0.035344,0.057932,-0.532164,0.646283,1.095999,1.125959,-0.204591,0.037510,0.023873,-0.029325,0.098131,-0.095992
-0.473983,-0.071723,0.148361,0.454045,-0.188795,0.086583,0.499791,-0.610435,0.211310,0.921316,0.424193,-0.029184,-0.144983,-0.267721,-0.311031,0.269234,-0.361137,0.078352,0.067604,-0.530650,0.640723,1.102303,1.135080,-0.191188,0.051110,0.031333,-0.030964,0.098129,-0.098783
-0.442631,-0.089768,0.127839,0.493464,-0.223014,0.079474,0.472916,-0.606472,0.208949,0.903627,0.451737,-0.035724,-0.131939,-0.282972,-0.304539,0.283569,-0.351616,0.082644,0.078162,-0.530457,0.631677,1.106507,1.142856,-0.175683,0.053930,0.041962,-0.027344,0.089814,-0.098038
